Ref number,Carbon precursors,Sample name,Sbet (m2g-1),Vtotal (cm3g-1),Vmicro (cm3g-1),P (bar),T (K),C (%),O (%),N (%),Uptake (mmolg-1),DOI,Year,Title
14,Bitumen coke,AC-800-3:0.5:9,2370.0,1.23,,1.0,273.0,,,,5.81,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
14,Bitumen coke,AC-600-3:1:9,1479.0,0.75,,1.0,273.0,,,,5.86,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
14,Bitumen coke,AC-700-3:1:9,1965.0,0.96,,1.0,273.0,,,,6.68,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
14,Bitumen coke,AC-800-3:1:9,1716.0,0.86,,1.0,273.0,,,,5.94,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
14,Bitumen coke,AC-600-3:2:9,1250.0,0.64,,1.0,273.0,,,,6.26,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
14,Bitumen coke,AC-700-3:2:9,1501.0,0.76,,1.0,273.0,,,,6.74,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
14,Bitumen coke,AC-800-3:2:9,1678.0,0.85,,1.0,273.0,,,,6.11,https://doi.org/10.1016/j.cej.2025.167466,2025,Pore structure optimization of activated bitumen coke using sodium thiosulfate for enhanced CO2 capture
15,PAN powders,PANC-P15,1012.93,0.39,0.32,1.0,273.0,81.19,11.26,5.47,4.09,https://doi.org/10.1016/j.apsusc.2025.164196,2025,Hierarchical coal/PAN blend carbon nanofibers through chemical activation for supercapacitor and CO2 adsorption
15,PAN powders,PANC-P20,948.22,0.412,0.3,1.0,273.0,79.76,12.58,5.0,4.15,https://doi.org/10.1016/j.apsusc.2025.164196,2025,Hierarchical coal/PAN blend carbon nanofibers through chemical activation for supercapacitor and CO2 adsorption
15,PAN powders,PANC-P25,852.54,0.355,0.28,1.0,273.0,77.87,12.2,6.97,4.85,https://doi.org/10.1016/j.apsusc.2025.164196,2025,Hierarchical coal/PAN blend carbon nanofibers through chemical activation for supercapacitor and CO2 adsorption
15,PAN powders,PANC-K15,2607.01,1.074,0.75,1.0,273.0,89.24,6.12,3.8,5.12,https://doi.org/10.1016/j.apsusc.2025.164196,2025,Hierarchical coal/PAN blend carbon nanofibers through chemical activation for supercapacitor and CO2 adsorption
15,PAN powders,PANC-K25,1613.62,0.6,0.54,1.0,273.0,87.59,5.99,6.09,6.76,https://doi.org/10.1016/j.apsusc.2025.164196,2025,Hierarchical coal/PAN blend carbon nanofibers through chemical activation for supercapacitor and CO2 adsorption
15,PAN powders,PANC-Zn,1073.45,0.387,0.36,1.0,273.0,81.23,10.49,6.79,4.86,https://doi.org/10.1016/j.apsusc.2025.164196,2025,Hierarchical coal/PAN blend carbon nanofibers through chemical activation for supercapacitor and CO2 adsorption
16,Bamboo,AC-800,710.0,0.33,0.3,1.0,273.0,,,,3.23,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-3-800,880.0,0.39,0.34,1.0,273.0,,,,3.66,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-6-800,1025.0,0.46,0.41,1.0,273.0,,,,3.91,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-9-800,1084.0,0.53,0.43,1.0,273.0,,,,3.8,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-12-800,855.0,0.38,0.33,1.0,273.0,,,,3.7,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,BAC-840,746.0,0.36,0.3,1.0,273.0,50.5,44.6,0.28,3.31,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-3-840,906.0,0.45,0.36,1.0,273.0,52.6,40.9,0.18,2.35,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-6-840,1145.0,0.54,0.42,1.0,273.0,54.3,39.6,0.46,3.23,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-9-840,1393.0,0.79,0.55,1.0,273.0,54.6,39.5,0.22,2.27,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
16,Bamboo,HBAC-12-840,874.0,0.41,0.34,1.0,273.0,56.1,39.2,0.27,3.36,https://doi.org/10.1016/j.joei.2025.102341,2026,Hydrothermal pretreatment for controlling bamboo biomass composition and regulating pore structure of bamboo-based activated carbon for CO2 adsorption
17,Fish scales,AF-700,1371.0,0.85,,1.0,298.0,,,,3.34,https://doi.org/10.1021/acs.langmuir.5c00227,2025,Nitrogen Self-Doping Hierarchical Pore Biochar for Enhanced CO2 Capture: Modulation of Pore Structure and Surface Properties
18,Kraft lignin,PC-K2CO3-0.5–700,1308.8,0.578,,1.0,298.0,,,,4.54,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-KOH-0.5–700,1259.8,0.539,,1.0,298.0,,,,4.45,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-NaOH-0.5–700,1107.8,0.561,,1.0,298.0,,,,3.98,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-Na2CO3-0.5–700,973.0,0.559,,1.0,298.0,,,,3.79,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-700,502.3,0.212,,1.0,298.0,,,,2.33,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO3 -0.25–700,810.5,0.344,,1.0,298.0,,,,3.65,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -0.5–700,1308.8,0.578,,1.0,298.0,,,,4.54,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -1.0–700,1560.4,0.966,,1.0,298.0,,,,4.35,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -2.0–700,1695.5,2.346,,1.0,298.0,,,,4.13,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -0.5–500,635.2,0.307,,1.0,298.0,,,,2.61,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -0.5–600,1067.8,0.462,,1.0,298.0,,,,4.09,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -0.5–700,1308.8,0.578,,1.0,298.0,,,,4.54,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -0.5–800,1357.8,0.602,,1.0,298.0,,,,4.35,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
18,Kraft lignin,PC-K 2 CO 3 -0.5–900,1457.6,0.64,,1.0,298.0,,,,3.95,https://doi.org/10.1021/acs.energyfuels.5c00125,2025,Correlation between Pore Characteristics and High-Performance Carbon Dioxide Capture of Sustainable Porous Carbon Derived from Kraft Lignin and Potassium Carbonate
19,Sodium lignosulfonate,CSLS1–4–900,3197.0,2.6859,1.2811,1.0,298.0,,,,2.16,https://doi.org/10.1016/j.jece.2025.115512,2025,Investigating the dual activation synergistic mechanism of KOH activation and sodium self-catalysis to uncover microporous mechanisms in CO2 adsorption
19,Sodium lignosulfonate,CSLS2–4–900,3182.0,2.1437,1.5263,1.0,298.0,,,,2.21,https://doi.org/10.1016/j.jece.2025.115512,2025,Investigating the dual activation synergistic mechanism of KOH activation and sodium self-catalysis to uncover microporous mechanisms in CO2 adsorption
19,Sodium lignosulfonate,MSLS1–0.2,3362.0,2.7551,1.3435,1.0,298.0,88.92,7.53,1.09,2.3,https://doi.org/10.1016/j.jece.2025.115512,2025,Investigating the dual activation synergistic mechanism of KOH activation and sodium self-catalysis to uncover microporous mechanisms in CO2 adsorption
19,Sodium lignosulfonate,MSLS1–0.4,3276.0,2.6666,1.3304,1.0,298.0,,,,2.33,https://doi.org/10.1016/j.jece.2025.115512,2025,Investigating the dual activation synergistic mechanism of KOH activation and sodium self-catalysis to uncover microporous mechanisms in CO2 adsorption
20,Starch potato,SAPC-1,1356.0,0.58,0.49,1.0,273.0,,,,0.12,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,SAPC-2,1417.0,0.62,0.51,1.0,273.0,,,,4.57,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,SAPC-3,1104.0,0.49,0.38,1.0,273.0,,,,5.18,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,SAPC-3x,355.0,0.15,0.13,1.0,273.0,,,,2.78,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,SAPC-3y,1052.0,0.56,0.38,1.0,273.0,,,,3.84,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,SAPC-3a,1346.0,0.71,0.46,1.0,273.0,,,,3.616,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,E-SAPC-3,1210.0,0.56,0.44,1.0,273.0,,,,4.45,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
20,Starch potato,SC,88.77,0.72,0.0027,1.0,273.0,,,,2.59,https://doi.org/10.1016/j.seppur.2025.134160,2025,"Modulation of starch-based microporous carbon adsorbents via the freeze-drying method for potential gas adsorption and separation of CO2/CH4, CO2/N2, CH4/H2, and CH4/N2"
21,walnut shells,CK1-1-700,1288.9,0.5223,0.4593,1.0,298.0,,,,2.23,https://doi.org/10.1021/acs.energyfuels.5c00858,2025,Preparation and CO2 Adsorption Performance of the B–Cu Codoping Walnut Shell Biochar
21,walnut shells,M20-200,1310.67,0.4574,0.3926,1.0,298.0,,,,3.01,https://doi.org/10.1021/acs.energyfuels.5c00858,2025,Preparation and CO2 Adsorption Performance of the B–Cu Codoping Walnut Shell Biochar
21,walnut shells,M20-300,1422.88,0.4856,0.4245,1.0,298.0,,,,3.11,https://doi.org/10.1021/acs.energyfuels.5c00858,2025,Preparation and CO2 Adsorption Performance of the B–Cu Codoping Walnut Shell Biochar
21,walnut shells,M20-400,1531.13,0.5479,0.4902,1.0,298.0,,,,3.16,https://doi.org/10.1021/acs.energyfuels.5c00858,2025,Preparation and CO2 Adsorption Performance of the B–Cu Codoping Walnut Shell Biochar
21,walnut shells,M20-500,1540.8,0.5228,0.4509,1.0,298.0,,,,2.97,https://doi.org/10.1021/acs.energyfuels.5c00858,2025,Preparation and CO2 Adsorption Performance of the B–Cu Codoping Walnut Shell Biochar
22,wood powder,raw-750-0,317.031,0.171989,0.155289,1.0,298.0,,,,2.07,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,raw-750-3,1337.857,0.691861,0.659187,1.0,298.0,,,,3.16,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,0.3FAC-750-0,385.654,0.226788,0.193276,1.0,298.0,,,,2.2,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,H2O2-750-3,860.75,0.600261,0.352782,1.0,298.0,,,,0.8,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,0.3Fe-750-3,3144.096,1.652119,1.385592,1.0,298.0,,,,3.0,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,0.3FAC-750-3,3065.616,1.619024,1.393353,1.0,298.0,,,,4.15,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,raw-750-0,317.031,0.171989,0.155289,1.0,273.0,,,,2.48,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,raw-750-3,1337.857,0.691861,0.659187,1.0,273.0,,,,4.94,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,0.3FAC-750-0,385.654,0.226788,0.193276,1.0,273.0,,,,2.75,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,H2O2-750-3,860.75,0.600261,0.352782,1.0,273.0,,,,1.45,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,0.3Fe-750-3,3144.096,1.652119,1.385592,1.0,273.0,,,,2.2,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
22,wood powder,0.3FAC-750-3,3065.616,1.619024,1.393353,1.0,273.0,,,,6.6,https://doi.org/10.1016/j.isci.2026.114706,2026,Fenton-like oxidation and KOH activation on the CO2 adsorption performance of wood-based hierarchical porous carbon
23,Castor stalk,AC,1687.0,1.015,,1.0,298.0,76.49,15.25,0.43,2.46,https://doi.org/10.21203/rs.3.rs-5879347/v1,2025,Chemical Activation of Castor Stalk-Derived Porous Carbon for Highly Efficient CO 2 Adsorption in Sustainable Carbon Capture Applications
24,Bamboo powder,BPAC-0,388.12,0.164,0.1293,1.0,298.0,,,,2.416,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-1,876.28,0.432,0.3586,1.0,298.0,,,,3.001,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-2,1523.94,0.887,0.6345,1.0,298.0,,,,3.313,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-3,1913.85,1.087,0.8017,1.0,298.0,,,,3.729,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-4,1657.36,0.895,0.7002,1.0,298.0,,,,2.978,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-0,388.12,0.164,0.1293,1.0,273.0,,,,3.016,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-1,876.28,0.432,0.3586,1.0,273.0,,,,3.78,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-2,1523.94,0.887,0.6345,1.0,273.0,,,,4.431,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-3,1913.85,1.087,0.8017,1.0,273.0,,,,6.081,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
24,Bamboo powder,BPAC-4,1657.36,0.895,0.7002,1.0,273.0,,,,5.075,https://doi.org/10.1016/j.biombioe.2025.108140,2025,Elucidating the role of moderate K2CO3 activation in tuning microporous architecture of bamboo-derived carbon for superior CO2 capture
26,Pear branches,HC,555.43,0.615,,1.0,273.0,90.83,7.78,1.39,1.157272727,https://doi.org/10.1016/j.seppur.2025.134678,2025,Biomass tar modified biochar with enhanced micropores and oxygen content for high efficiency CO2 capture
26,Pear branches,HCK,1466.1,0.95,0.748,1.0,273.0,82.52,15.53,1.95,2.587045455,https://doi.org/10.1016/j.seppur.2025.134678,2025,Biomass tar modified biochar with enhanced micropores and oxygen content for high efficiency CO2 capture
